"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NEPSE","2022-01-18","2953.11","2981.92","2915.56","2936.66","-0.37","8443419561.86"
"NEPSE","2022-01-17","2944.92","2956.11","2907.19","2947.38","0.71","7901890668.04"
"NEPSE","2022-01-16","2873.42","2940.13","2873.41","2926.74","2.41","9676317059.06"
"NEPSE","2022-01-13","2808.8","2858.2","2802.49","2857.75","1.93","6669748567.76"
"NEPSE","2022-01-12","2839.87","2874.89","2796.61","2803.62","-1.08","8033212742"
"NEPSE","2022-01-11","2792.64","2848.26","2771.15","2834.13","1.77","6724526197.51"
"NEPSE","2022-01-10","2772.09","2806.74","2755.79","2784.95","0.70","7123424035.13"
"NEPSE","2022-01-09","2699.88","2770.55","2699.88","2765.47","2.71","7101831591.11"
"NEPSE","2022-01-06","2647.76","2692.76","2633.31","2692.47","1.63","3676846349.3"
"NEPSE","2022-01-05","2687.75","2700.29","2640.97","2649.2","-1.15","4621598582.71"
"NEPSE","2022-01-04","2619.22","2679.95","2593.9","2679.95","2.30","4320269827.53"
"NEPSE","2022-01-03","2595.22","2634.86","2593.92","2616.94","1.12","4533017178.58"
"NEPSE","2022-01-02","2538.25","2585.01","2528.75","2584.91","2.39","4126980067.53"
"NEPSE","2021-12-29","2520.55","2538.78","2512.41","2524.5","0.22","3623480291.76"
"NEPSE","2021-12-28","2523.87","2533.63","2486.05","2518.99","-0.11","3125575631.56"
"NEPSE","2021-12-27","2600.21","2616.27","2518.16","2521.65","-2.69","5607439670.68"
"NEPSE","2021-12-26","2531.43","2596.43","2531.15","2591.42","2.82","5173200503.38"
"NEPSE","2021-12-23","2522.51","2542.29","2485.38","2520.23","0.50","4490266410.23"
"NEPSE","2021-12-22","2425.05","2509.27","2424.38","2507.7","3.82","4523338143.26"
"NEPSE","2021-12-21","2360.33","2415.55","2360.32","2415.55","2.41","2383259846.99"
"NEPSE","2021-12-20","2390.81","2390.81","2346.6","2358.81","-0.75","2464689862.61"
"NEPSE","2021-12-16","2415.77","2418.87","2371.73","2376.74","-1.57","2301751967.91"
"NEPSE","2021-12-15","2433.2","2493.07","2379.09","2414.62","-0.17","4588390677.73"
"NEPSE","2021-12-14","2283.67","2418.84","2283.67","2418.85","6.01","1842647144.18"
"NEPSE","2021-12-13","2351.93","2351.93","2259.51","2282.01","-3.36","3995604177.84"
"NEPSE","2021-12-12","2448.66","2455.72","2359.95","2361.27","-3.62","3382509520.17"
"NEPSE","2021-12-09","2454.42","2465.08","2428.33","2449.97","-0.24","2673308791.68"
"NEPSE","2021-12-08","2508.29","2511.69","2448.78","2455.81","-2.12","2663909619.74"
"NEPSE","2021-12-07","2549.36","2590.76","2505.86","2508.91","-1.46","3128341700.27"
"NEPSE","2021-12-06","2508.96","2549.5","2438.86","2546.09","1.28","4542345271.36"
"NEPSE","2021-12-05","2586.83","2587.57","2504.69","2513.89","-2.80","4090765324.93"
"NEPSE","2021-12-02","2633.64","2645.57","2580.6","2584.61","-1.86","3413589126.02"
"NEPSE","2021-12-01","2628.69","2649.99","2628.48","2633.66","0.20","2742085704.34"
"NEPSE","2021-11-30","2630.32","2648.04","2603.9","2628.37","-0.06","3089041990.69"
"NEPSE","2021-11-29","2650.54","2677.87","2621.8","2629.98","-0.81","4008937133.19"
"NEPSE","2021-11-28","2731.78","2733.35","2644.6","2651.49","-2.94","5835135054.76"
"NEPSE","2021-11-25","2736.85","2746.55","2720.84","2731.78","-0.12","3789709330.9"
"NEPSE","2021-11-24","2737.09","2743.22","2694.06","2735.01","0.07","4217415336.52"
"NEPSE","2021-11-23","2765.68","2765.68","2719.99","2733.14","-1.17","4165896577.73"
"NEPSE","2021-11-22","2758.99","2778.28","2758.64","2765.44","0.29","3929261627.44"
"NEPSE","2021-11-21","2771.76","2780.04","2749.83","2757.53","-0.42","4357309319.33"
"NEPSE","2021-11-18","2806.13","2810.64","2760.2","2769.13","-1.16","6271867229.84"
"NEPSE","2021-11-17","2795.19","2825.98","2795.19","2801.52","0.61","7379446819.65"
"NEPSE","2021-11-16","2720.59","2784.63","2716","2784.58","2.55","5521650856.75"
"NEPSE","2021-11-15","2688.06","2728.91","2685.67","2715.35","0.98","4734651443.84"
"NEPSE","2021-11-14","2694.05","2704.47","2667.34","2688.92","-0.05","4096219525.4"
"NEPSE","2021-11-11","2750.03","2750.28","2687.68","2690.29","-2.17","5119602539.69"
"NEPSE","2021-11-09","2831","2833.05","2730.21","2749.86","-2.82","6527729547.47"
"NEPSE","2021-11-08","2854.38","2863.8","2821.64","2829.65","-0.86","4420719103.13"
"NEPSE","2021-11-03","2858.74","2878.2","2837.59","2848.84","-0.01","6553059152.26"
"NEPSE","2021-11-02","2824.83","2845.89","2789.2","2843.62","0.73","6073716888.38"
"NEPSE","2021-11-01","2852.32","2866.44","2804.31","2819.87","-0.87","7777510777.74"
"NEPSE","2021-10-31","2785.95","2838.09","2775.54","2837.62","1.82","7823226492.71"
"NEPSE","2021-10-28","2768.88","2783.77","2746.23","2782.17","0.29","5395268627.81"
"NEPSE","2021-10-27","2753.4","2806.71","2716.99","2769.13","0.56","6612648839.92"
"NEPSE","2021-10-26","2678.86","2751.41","2678.01","2751.07","2.79","6318340931.64"
"NEPSE","2021-10-25","2588.75","2672.25","2588.24","2672.25","3.29","4308895574.87"
"NEPSE","2021-10-24","2557","2587.85","2545.5","2584.53","1.06","2773420134.9"
"NEPSE","2021-10-21","2573.05","2585.79","2542.65","2556.96","-0.70","2635390459.84"
"NEPSE","2021-10-20","2522.2","2590.89","2522","2571.66","2.22","2679028155.23"
"NEPSE","2021-10-19","2588.24","2588.37","2481.85","2510.73","-2.99","3777793666.35"
"NEPSE","2021-10-18","2656.04","2656.04","2582.26","2587.45","-2.73","2966899790.82"
"NEPSE","2021-10-17","2644.42","2670.34","2616.4","2656.97","0.67","1497375370.87"
"NEPSE","2021-10-11","2667.59","2670.34","2616.4","2639.38","-0.77","3639468092.85"
"NEPSE","2021-10-10","2687.19","2720.36","2654.35","2662.58","-0.81","4498043580.96"
"NEPSE","2021-10-06","2614.74","2681.39","2614.52","2681.11","2.47","4500658141.61"
"NEPSE","2021-10-05","2569.79","2620.32","2569.78","2612.65","1.43","2996819683.01"
"NEPSE","2021-10-04","2577.36","2596.67","2542.09","2570.81","-0.47","3627799935.4"
"NEPSE","2021-10-03","2637.36","2640.84","2572.96","2577.5","-2.23","4113814245.94"
"NEPSE","2021-09-30","2667.45","2687.59","2629.95","2633.42","-1.33","3700029507.49"
"NEPSE","2021-09-29","2616.78","2666.19","2578.76","2665.94","1.82","5028555092.03"
"NEPSE","2021-09-28","2683.6","2695.35","2602.19","2615.4","-2.92","5745488178.57"
"NEPSE","2021-09-27","2762.6","2769.79","2678.14","2685.42","-2.79","5120973095.93"
"NEPSE","2021-09-26","2836.36","2846.29","2756.33","2758.48","-2.20","6500117780.43"
"NEPSE","2021-09-23","2833.52","2883.13","2804.16","2819.66","0.10","7726371029.49"
"NEPSE","2021-09-22","2719.91","2819.03","2719.89","2816.95","3.82","6179300157.62"
"NEPSE","2021-09-21","2693.42","2766.45","2613.87","2712.07","0.37","7364798651.77"
"NEPSE","2021-09-20","2817.98","2821.13","2696.81","2698.25","-4.05","8493401009.27"
"NEPSE","2021-09-16","2889.21","2889.21","2795.24","2812.39","-2.81","9033900623.09"
"NEPSE","2021-09-15","2933.23","2936.89","2881.53","2889.03","-1.44","5358097250.54"
"NEPSE","2021-09-14","2950.37","2964.54","2915.62","2929.29","-0.73","5195295443.22"
"NEPSE","2021-09-13","2962.81","2984.31","2939.79","2947.7","-0.01","9290554155.32"
"NEPSE","2021-09-12","2887.5","2947.5","2887.47","2947.42","2.44","9440035243.87"
"NEPSE","2021-09-09","2880.55","2912.38","2865.96","2875.98","0.02","7050770070.49"
"NEPSE","2021-09-08","2940.91","2940.91","2873.64","2876.59","-2.09","6646623426.91"
"NEPSE","2021-09-07","2999.62","3004.23","2912.99","2936.61","-1.52","7495812161.43"
"NEPSE","2021-09-06","2816.93","2981.27","2804.53","2980.79","5.73","9826222806.9"
"NEPSE","2021-09-05","2928.8","2929.32","2779.03","2818.73","-3.77","11240391044.63"
"NEPSE","2021-09-02","2976.18","2994.35","2915.98","2926.74","-1.66","9505970822.34"
"NEPSE","2021-09-01","2977.29","3019.69","2961","2977.02","0.71","9351799654.65"
"NEPSE","2021-08-31","3047.26","3047.59","2969.75","2975.84","0.00","13259696107.21"
"NEPSE","2021-08-29","3105.75","3116.82","3038.78","3044.87","-1.56","15483687944.5"
"NEPSE","2021-08-26","3085.04","3108.06","3069.72","3094.05","0.48","13421974791.5"
"NEPSE","2021-08-25","3126.02","3126.02","3068.04","3076.45","-1.76","12092103503.5"
"NEPSE","2021-08-24","3186.47","3188.57","3121.68","3125.01","-1.78","16124468059.5"
"NEPSE","2021-08-19","3208.5308","3227.11","3178.25","3180.86","-0.56","20499210766.5"
"NEPSE","2021-08-18","3172.3","3220.86","3153.42","3198.19","0.99","21313489269"
"NEPSE","2021-08-17","3165.69","3177.14","3154.76","3160.32","-0.12","18204939237"
"NEPSE","2021-08-16","3165.09","3171.2","3136.47","3160.09","-0.17","15930897937.5"
"NEPSE","2021-08-15","3170.6536","3187.48","3104.86","3154.34","-0.77","21647600654.5"
"NEPSE","2021-08-12","3172.75","3189.66","3166.68","3178.91","0.43","17513276115.01"
"NEPSE","2021-08-11","3172.54","3198.26","3158.17","3162.41","-0.06","15455941753.79"
"NEPSE","2021-08-10","3120.3","3164.61","3114.06","3161.56","1.63","17846147278.6"
"NEPSE","2021-08-09","3113.95","3122.56","3098.6","3109.6","-0.02","14137338880.86"
"NEPSE","2021-08-08","3117.03","3121.43","3099.07","3108.13","-0.05","14308136886.78"
"NEPSE","2021-08-05","3130.54","3138.61","3101.79","3107.45","-0.50","14316249964.69"
"NEPSE","2021-08-04","3126.99","3140.38","3120.78","3123.15","0.32","15595794271.04"
"NEPSE","2021-08-03","3094.24","3111.16","3091.92","3111.09","0.00","11529217774.66"
"NEPSE","2021-08-02","3087.91","3101.3","3079.04","3085.07","0.13","10983682606.43"
"NEPSE","2021-08-01","3088.45","3099.13","3075.54","3081.07","0.03","12103871861.91"
"NEPSE","2021-07-29","3103.53","3107.91","3076.39","3079.82","-0.56","10905830064.17"
"NEPSE","2021-07-28","3088.45","3113.59","3075.93","3094.95","0.18","13291954535.44"
"NEPSE","2021-07-27","3030.5073","3085.8054","2999.2","3076.3728","0.89","349011988.5"
"NEPSE","2021-07-26","3072.93","3076.13","3041.81","3050.43","-0.36","14139785431.16"
"NEPSE","2021-07-25","3017.56","3058.85","3017.51","3058.64","1.81","14232417472.15"
"NEPSE","2021-07-22","2990.9","3018.76","2987.29","3004.33","0.63","11114121615.71"
"NEPSE","2021-07-19","3003.47","3032.84","2981.92","2994.42","0.33","11813754606.6"
"NEPSE","2021-07-18","2892.47","2980.61","2892.31","2980.61","3.26","11638126492.62"
"NEPSE","2021-07-15","2885.4","2890.34","2876.85","2883.38","0.24","8143614302.19"
"NEPSE","2021-07-14","2882.07","2883.25","2857.63","2872.05","0.04","5654576205.11"
"NEPSE","2021-07-13","2867.16","2884.75","2846.78","2871.03","0.57","5546356224.1"
"NEPSE","2021-07-12","2915.58","2930.41","2842.3","2854.84","-1.55","9980026526.96"
"NEPSE","2021-07-11","2845.43","2900.18","2845.15","2899.82","2.58","8061382496.39"
"NEPSE","2021-07-08","2815.29","2832.73","2793.23","2825.11","0.86","4815520294.15"
"NEPSE","2021-07-07","2815.49","2826.41","2793.9","2801.13","-0.60","4585861976.21"
"NEPSE","2021-07-06","2829.98","2835.31","2812.96","2818.11","-0.19","4224018255.09"
"NEPSE","2021-07-05","2845.5051","2847.4319","2814.3337","2822.74","-0.42","4582212578.61"
"NEPSE","2021-07-04","2852.24","2857.83","2831.95","2834.52","-0.30","5053538256.95"
